,Unnamed: 0.1,user_id,num_revs,nationality,group,age
5189,7633,2628872,1,USA,,not specified
5190,7634,1835229,1,Ireland,,not specified
5191,7635,4142346,1,Canada,,not specified
5192,7636,2514569,2,England,,not specified
5193,7638,1215743,1,England,,not specified
5194,7641,3605478,24,Scotland,Male,25-30
5195,7642,4753046,1,China,,not specified
5196,7643,4475070,1,USA,,not specified
5197,7644,2490810,2,Canada,,not specified
5198,7647,4052546,1,Germany,,not specified
5199,7648,1545953,9,England,Female,31-40
5200,7649,4207199,2,England,,not specified
5201,7650,2453761,1,Kazakhstan,,not specified
5202,7651,4062507,1,Australia,,not specified
5203,7652,2373329,1,USA,,not specified
5204,7658,2911532,1,USA,,not specified
5205,7659,4277323,4,Brazil,Male,25-30
5206,7662,1617755,1,Bangladesh,,not specified
5207,7663,4220384,1,Malaysia,,not specified
5208,7664,2992965,6,Finland,Female,31-40
5209,7667,1540341,1,USA,,not specified
5210,7668,1706495,1,USA,,not specified
5211,7670,3473636,1,Australia,,not specified
5212,7671,3644801,3,USA,,not specified
5213,7672,4478850,1,USA,Female,31-40
5214,7673,4376939,2,Argentina,Male,25-30
5215,7675,2338732,1,Australia,,not specified
5216,7676,4104390,4,China,,not specified
5217,7677,3155241,1,England,,not specified
5218,7678,3081830,9,Germany,Male,41+
5219,7679,4943803,1,Turkey,,not specified
5220,7680,1472983,1,Trinidad And Tobago,,not specified
5221,7681,1403707,1,Spain,,not specified
5222,7682,4781604,6,Australia,,not specified
5223,7683,4713240,1,Croatia,,not specified
5224,7685,4874055,2,Australia,,not specified
5225,7686,2526195,3,Ireland,Male,25-30
5226,7687,2392752,1,USA,,not specified
5227,7689,3736139,1,Italy,Male,25-30
5228,7690,3329859,1,USA,,not specified
5229,7691,2818382,1,Slovakia,,not specified
5230,7692,3997308,3,France,,not specified
5231,7693,3167807,1,USA,,not specified
5232,7695,3644402,1,England,,not specified
5233,7697,2149973,1,USA,,not specified
5234,7700,3821892,1,USA,,not specified
5235,7701,2298337,1,England,,not specified
5236,7702,4913760,1,Australia,Male,18-24
5237,7703,4345724,1,Australia,,not specified
5238,7704,1447977,1,England,,not specified
5239,7706,2458995,1,USA,,not specified
5240,7708,4657580,1,Germany,,not specified
5241,7709,1092200,1,England,,not specified
5242,7712,4167315,1,USA,,not specified
5243,7715,2167460,1,USA,,not specified
5244,7716,4068904,2,Romania,Mixed Group,31-40
5245,7717,3322231,1,Denmark,,not specified
5246,7720,3174808,1,Croatia,,not specified
5247,7722,4763366,2,Turkey,,not specified
5248,7723,2907896,2,Netherlands,Mixed Group,41+
5249,7725,3776951,4,Chile,Male,31-40
5250,7728,3368786,1,Spain,Female,25-30
5251,7729,3234207,1,Switzerland,,not specified
5252,7730,4772756,1,Finland,,not specified
5253,7731,4976297,1,Germany,,not specified
5254,7733,3940862,1,USA,,not specified
5255,7734,3040089,1,Australia,Male,25-30
5256,7736,3978195,2,England,,not specified
5257,7737,3074880,9,China,,not specified
5258,7738,4612347,1,USA,Male,25-30
5259,7739,4840028,1,Australia,Male,25-30
5260,7741,1655941,2,Germany,INMIXEDGROUP,25-30
5261,7742,3193245,2,Ireland,,not specified
5262,7743,2646602,2,Germany,Male,31-40
5263,7744,2849524,1,Italy,Male,41+
5264,7745,2347415,1,USA,,not specified
5265,7747,2557747,1,Canada,,not specified
5266,7748,3974963,1,Sweden,,not specified
5267,7750,4461337,1,Czech Republic,Mixed Group,31-40
5268,7751,4710368,2,Germany,Female,31-40
5269,7753,2104042,1,Netherlands,,not specified
5270,7754,4520607,1,USA,,not specified
5271,7756,2484170,7,England,Couple,31-40
5272,7758,2768076,5,USA,,not specified
5273,7761,2986790,1,USA,,not specified
5274,7763,2786636,1,USA,,not specified
5275,7764,4321099,3,Canada,,not specified
5276,7767,1785309,1,Australia,,not specified
5277,7769,4475594,3,Australia,,not specified
5278,7770,1325909,1,USA,,not specified
5279,7772,2823580,3,USA,,not specified
5280,7774,4903907,4,Colombia,Male,25-30
5281,7775,3604169,1,Australia,,not specified
5282,7776,3232916,1,Italy,,not specified
5283,7777,2890904,1,USA,,not specified
5284,7778,2211043,4,Wales,,not specified
5285,7780,3992735,1,USA,,not specified
5286,7782,4127017,1,Ireland,,not specified
5287,7783,4382245,2,France,,not specified
5288,7784,2962881,2,USA,,not specified
5289,7787,4532320,6,Finland,,not specified
5290,7790,4042774,1,England,Male,41+
5291,7791,2506078,1,South Korea,,not specified
5292,7793,2284259,1,USA,,not specified
5293,7796,2549833,1,USA,,not specified
5294,7797,1501313,1,USA,,not specified
5295,7798,4020824,2,USA,,not specified
5296,7800,4903229,1,Ireland,,not specified
5297,7803,1242680,1,Canada,,not specified
5298,7804,1500843,1,South Korea,Female,31-40
5299,7805,3221144,15,Australia,Male,25-30
5300,7807,2463218,1,England,,not specified
5301,7809,1497677,1,USA,,not specified
5302,7811,1679330,1,Luxembourg,,not specified
5303,7812,3606541,3,USA,,not specified
5304,7813,4765408,5,New Zealand,,not specified
5305,7814,2641724,4,Finland,Male,31-40
5306,7815,4461708,2,Scotland,,not specified
5307,7816,4315137,1,Russia,Male,25-30
5308,7818,2067418,1,Spain,,not specified
5309,7819,4596716,3,India,,not specified
5310,7822,1758856,1,Italy,,not specified
5311,7823,4559750,2,Slovenia,Male,31-40
5312,7825,4097168,3,Australia,,not specified
5313,7826,3533350,2,Ireland,,not specified
5314,7829,3152219,4,USA,,not specified
5315,7830,3007615,3,New Zealand,Mixed Group,not specified
5316,7831,4091772,1,Australia,,not specified
5317,7832,1866627,7,England,,not specified
5318,7834,4638535,2,Germany,,not specified
5319,7835,2422176,2,Australia,,not specified
5320,7836,2967321,5,Canada,Couple,31-40
5321,7837,4890548,1,Lithuania,,not specified
5322,7838,2902775,1,Ireland,,not specified
5323,7839,2667869,2,Australia,,not specified
5324,7841,2574008,1,France,,not specified
5325,7842,3114335,1,England,,not specified
5326,7843,4460222,9,Australia,,not specified
5327,7844,2960066,1,England,,not specified
5328,7845,2800833,1,USA,,not specified
5329,7847,2709827,1,Ireland,,not specified
5330,7849,4532229,5,Australia,,not specified
5331,7850,4663089,1,USA,,not specified
5332,7851,3146804,1,Estonia,,not specified
5333,7853,2882294,1,USA,,not specified
5334,7854,4376468,1,USA,,not specified
5335,7855,4418907,1,Germany,Mixed Group,25-30
5336,7856,4494995,1,India,,not specified
5337,7857,4792296,3,South Africa,,not specified
5338,7858,3176379,1,Taiwan,Female,31-40
5339,7859,2145919,1,England,,not specified
5340,7860,4260384,2,Italy,,not specified
5341,7861,3707153,1,England,,not specified
5342,7862,4835058,1,China,,not specified
5343,7866,2710209,2,USA,,not specified
5344,7867,3063848,1,Sweden,Female,31-40
5345,7868,1906957,1,USA,,not specified
5346,7869,3003000,7,USA,,not specified
5347,7871,2485377,1,USA,,not specified
5348,7874,4799883,1,Denmark,,not specified
5349,7875,4146600,3,Germany,Male,25-30
5350,7877,2816490,1,USA,,not specified
5351,7879,4613526,1,USA,,not specified
5352,7884,3101115,1,Philippines,Male,25-30
5353,7885,3517437,2,Canada,,not specified
5354,7886,1310269,1,Germany,Couple,31-40
5355,7887,3833141,3,Australia,,not specified
5356,7888,3655951,6,Netherlands,All Male Group,31-40
5357,7889,2444517,15,Scotland,Couple,25-30
5358,7890,4537226,1,Germany,,not specified
5359,7894,1202907,1,Hong Kong,,not specified
5360,7895,4417374,1,Spain,,not specified
5361,7899,3916397,1,Wales,,not specified
5362,7903,1170481,4,Germany,,not specified
5363,7904,3866073,1,Hong Kong,,not specified
5364,7905,3224022,2,England,,not specified
5365,7906,2546054,2,Fiji,,not specified
5366,7907,4863764,1,USA,Mixed Group,31-40
5367,7909,3866336,3,USA,,not specified
5368,7910,4256207,4,England,,not specified
5369,7911,4085834,7,Brazil,All Female Group,25-30
5370,7912,4841242,1,Ireland,,not specified
5371,7913,3009532,6,Canada,Female,31-40
5372,7914,4908462,2,England,,not specified
5373,7915,3369929,1,USA,,not specified
5374,7917,4303597,1,USA,Male,31-40
5375,7918,3444876,16,USA,Male,31-40
5376,7920,4096020,1,USA,Male,31-40
5377,7921,3198984,11,England,Female,25-30
5378,7926,3702698,2,Canada,,not specified
5379,7927,1173433,1,USA,,not specified
5380,7930,2485071,1,Brazil,,not specified
5381,7931,1046440,3,USA,,not specified
5382,7932,2748515,2,USA,,not specified
5383,7933,4461905,1,England,,not specified
5384,7934,4376221,1,Australia,,not specified
5385,7935,3482149,6,Australia,,not specified
5386,7936,3556094,1,Australia,,not specified
5387,7937,1675315,1,Malaysia,,not specified
5388,7938,4315783,13,Australia,,not specified
5389,7940,3135801,1,Venezuela,Female,25-30
5390,7941,1912091,1,Belgium,Female,18-24
5391,7942,2556214,2,USA,,not specified
5392,7943,3437918,1,Germany,,not specified
5393,7946,3519654,1,Belgium,,not specified
5394,7947,3008466,1,USA,,not specified
5395,7948,4628430,1,Hungary,,not specified
5396,7949,4598538,1,India,,not specified
5397,7950,3046108,1,China,Male,25-30
5398,7952,1444395,1,Switzerland,,not specified
5399,7953,4142158,1,USA,,not specified
5400,7954,1365507,1,Germany,,not specified
5401,7956,3584135,2,USA,Female,31-40
5402,7957,1789465,1,Australia,,not specified
5403,7958,1909064,5,Australia,,not specified
5404,7959,4396923,1,Italy,,not specified
5405,7961,4685287,2,New Zealand,,not specified
5406,7962,4264157,4,Spain,Male,31-40
5407,7965,2371589,1,USA,,not specified
5408,7966,4121997,1,England,,not specified
5409,7967,2448432,4,Australia,,not specified
5410,7968,3649742,4,South Africa,,not specified
5411,7969,3389768,1,USA,,not specified
5412,7972,4601477,1,Switzerland,,not specified
5413,7974,3074531,2,Italy,,not specified
5414,7977,2672061,4,New Zealand,,not specified
5415,7980,1362857,1,England,Female,25-30
5416,7981,1474377,1,USA,,not specified
5417,7982,4055269,2,England,,not specified
5418,7983,3843865,4,Singapore,,not specified
5419,7984,1479116,1,USA,,not specified
5420,7985,4462811,1,USA,,not specified
5421,7987,4057637,3,USA,,not specified
5422,7988,3623670,1,Sweden,,not specified
5423,7989,1653375,1,USA,,not specified
5424,7990,3031741,2,Hong Kong,Female,25-30
5425,7991,2218674,3,Italy,,not specified
5426,7995,2019986,2,USA,,not specified
5427,7999,2739837,1,USA,,not specified
5428,8000,2974830,2,Singapore,Male,41+
5429,8001,3819674,2,USA,,not specified
5430,8002,4362326,2,England,,not specified
5431,8003,3795083,1,Poland,Couple,31-40
5432,8008,4127128,9,Germany,INACOUPLE,25-30
5433,8010,3037103,7,USA,Couple,18-24
5434,8011,2748606,1,Australia,,not specified
5435,8013,4804965,1,New Zealand,,not specified
5436,8014,4241251,2,England,,not specified
5437,8015,4137135,42,England,Male,25-30
5438,8018,3640701,2,Spain,Female,31-40
5439,8019,1580478,1,Hungary,,not specified
5440,8022,3686653,1,Australia,,not specified
5441,8026,1648478,2,USA,,not specified
5442,8027,2108364,2,Ireland,,not specified
5443,8030,4691131,3,France,,not specified
5444,8033,4901505,4,Australia,,not specified
5445,8034,1209824,2,India,,not specified
5446,8035,1728399,1,Canada,,not specified
5447,8038,3091503,2,France,,not specified
5448,8041,3730850,1,Canada,,not specified
5449,8042,3964986,2,USA,,not specified
5450,8044,4498172,1,USA,,not specified
5451,8046,4017959,3,USA,,not specified
5452,8047,3814583,3,Germany,,not specified
5453,8048,4396780,1,England,,not specified
5454,8050,4835961,2,France,,not specified
5455,8051,2080342,1,England,,not specified
5456,8053,4098804,1,Scotland,,not specified
5457,8055,3925137,2,USA,Male,25-30
5458,8056,3000091,2,Australia,,not specified
5459,8057,3868268,1,Brazil,Male,31-40
5460,8058,2952326,12,Austria,,not specified
5461,8059,2844386,1,England,,not specified
5462,8062,4681018,1,Northern Ireland,,not specified
5463,8063,4490359,2,Wales,,not specified
5464,8065,4114033,3,Germany,Male,18-24
5465,8066,2580856,1,England,,not specified
5466,8067,3755577,1,Mexico,,not specified
5467,8070,1291647,1,USA,,not specified
5468,8072,4278103,1,Poland,,not specified
5469,8074,4205271,4,USA,,not specified
5470,8076,4564936,1,Spain,,not specified
5471,8079,2082759,1,Germany,,not specified
5472,8080,4653611,47,Switzerland,Mixed Group,25-30
5473,8081,1954179,1,Australia,,not specified
5474,8082,3777471,5,USA,,not specified
5475,8085,1443594,2,USA,,not specified
5476,8086,1645251,11,Hungary,All Male Group,31-40
5477,8087,4601879,1,USA,,not specified
5478,8088,4981846,2,Germany,,not specified
5479,8089,3974071,1,Australia,,not specified
5480,8091,1815631,2,England,,not specified
5481,8093,3853691,5,USA,,not specified
5482,8095,4697817,3,USA,,not specified
5483,8096,4139240,3,USA,,not specified
5484,8097,1319415,1,England,,not specified
5485,8100,2685385,3,Czech Republic,,not specified
5486,8101,3618470,3,Sweden,,not specified
5487,8103,1050602,1,Slovenia,Male,31-40
5488,8104,4993056,1,Norway,,not specified
5489,8105,3768801,3,Canada,,not specified
5490,8110,4407712,1,Germany,,not specified
5491,8115,3995521,1,Germany,,not specified
5492,8116,1526050,2,USA,,not specified
5493,8117,3856779,4,Brazil,,not specified
5494,8118,3150334,2,Australia,Female,31-40
5495,8119,4758560,22,Australia,Female,25-30
5496,8120,1940172,3,Mexico,,not specified
5497,8122,2302874,1,Honduras,,not specified
5498,8126,3186411,8,France,Male,41+
5499,8127,2579129,1,Australia,All Male Group,25-30
5500,8129,4779646,1,Canada,,not specified
5501,8130,2390083,1,USA,,not specified
5502,8134,2391662,3,USA,,not specified
5503,8136,4984125,2,Australia,,not specified
5504,8138,2258609,1,Netherlands,,not specified
5505,8140,3581179,2,USA,,not specified
5506,8142,4664360,1,Spain,,not specified
5507,8146,2262329,4,England,,not specified
5508,8147,4704234,2,Canada,,not specified
5509,8148,1485217,3,Czech Republic,Male,41+
5510,8149,4698538,1,Denmark,,not specified
5511,8150,3626369,2,USA,,not specified
5512,8151,4056456,4,Canada,Couple,31-40
5513,8152,3166255,6,USA,,not specified
5514,8153,4870752,2,Italy,,not specified
5515,8154,2330270,1,France,,not specified
5516,8155,3369168,11,Hong Kong,,not specified
5517,8156,1336399,3,Spain,,not specified
5518,8157,2328880,1,Canada,,not specified
5519,8159,3666813,1,Netherlands,,not specified
5520,8160,4648802,4,Italy,Male,31-40
5521,8162,2602452,1,Germany,,not specified
5522,8163,4940010,1,Australia,,not specified
5523,8164,3462089,2,USA,,not specified
5524,8165,2672741,2,USA,,not specified
5525,8169,3280767,1,USA,,not specified
5526,8170,2520911,1,England,,not specified
5527,8174,1024120,23,Australia,Female,31-40
5528,8177,1388402,3,Switzerland,,not specified
5529,8179,3114991,2,Norway,Female,25-30
5530,8180,4631998,3,South Korea,Male,25-30
5531,8181,1649153,2,France,,not specified
5532,8182,2786831,1,USA,,not specified
5533,8184,1122758,1,USA,,not specified
5534,8186,2754495,2,USA,,not specified
5535,8187,4927615,1,France,,not specified
5536,8188,3859639,4,Turkey,,not specified
5537,8190,2643355,1,England,,not specified
5538,8192,4508580,4,Ireland,,not specified
5539,8193,3032103,1,New Zealand,,not specified
5540,8195,3583975,2,Spain,,not specified
5541,8196,1085854,3,USA,,not specified
5542,8197,4610739,6,Italy,Male,31-40
5543,8199,3406843,4,Australia,,not specified
5544,8201,2401919,3,USA,,not specified
5545,8202,4472384,2,Australia,,not specified
5546,8203,2527606,1,Poland,,not specified
5547,8204,3983297,1,Canada,,not specified
5548,8205,2553435,5,Germany,Female,25-30
5549,8206,3412746,1,USA,,not specified
5550,8209,1950081,1,Germany,,not specified
5551,8211,2410981,3,Netherlands,Female,25-30
5552,8212,2411192,2,England,,not specified
5553,8213,3091876,12,England,,not specified
5554,8214,3979164,5,Germany,Female,25-30
5555,8215,3833294,5,Singapore,,not specified
5556,8216,4769103,1,Mexico,,not specified
5557,8217,2800045,3,Australia,,not specified
5558,8218,2337981,1,France,Male,31-40
5559,8219,2217044,1,Ireland,,not specified
5560,8220,1332967,1,USA,,not specified
5561,8225,4339169,2,USA,,not specified
5562,8226,4568782,14,Denmark,Male,41+
5563,8227,4728599,5,Vietnam,Male,31-40
5564,8229,2780360,2,Netherlands,Couple,25-30
5565,8230,1665162,12,England,,not specified
5566,8233,1612683,1,Ireland,,not specified
5567,8235,1774487,10,USA,,not specified
5568,8236,4465924,9,Germany,Female,25-30
5569,8238,4276091,1,Australia,,not specified
5570,8239,3687868,1,New Zealand,,not specified
5571,8240,2225322,4,Australia,,not specified
5572,8241,3066167,2,USA,,not specified
5573,8245,3547540,3,USA,,not specified
5574,8246,4182155,3,Ireland,,not specified
5575,8248,4922063,1,Uzbekistan,,not specified
5576,8249,3625561,3,USA,,not specified
5577,8252,2461779,10,USA,,not specified
5578,8253,3945839,1,Ireland,,not specified
5579,8254,4454202,4,Germany,Couple,25-30
5580,8256,3751577,1,USA,,not specified
5581,8258,3469388,5,Wales,Female,25-30
5582,8260,4594569,1,Finland,,not specified
5583,8261,4831511,1,India,,not specified
5584,8263,2733444,1,USA,Male,25-30
5585,8265,4261765,6,Germany,Couple,25-30
5586,8266,2998316,3,USA,,not specified
5587,8269,3195460,5,Netherlands,Couple,25-30
5588,8277,3760814,1,Australia,,not specified
5589,8279,2083564,2,Sweden,Male,41+
5590,8280,4116671,1,USA,,not specified
5591,8281,3084762,19,Australia,,not specified
5592,8282,3590919,2,USA,,not specified
5593,8283,4027011,4,Poland,Couple,25-30
5594,8286,1503906,6,Germany,,not specified
5595,8288,4909360,1,Australia,,not specified
5596,8289,3480634,6,England,,not specified
5597,8290,3287525,1,USA,,not specified
5598,8291,4114425,1,France,,not specified
5599,8292,2080530,1,Costa Rica,,not specified
5600,8293,2895848,3,Canada,,not specified
5601,8294,3167670,5,USA,,not specified
5602,8295,2568960,1,Australia,,not specified
5603,8296,4538668,1,Finland,CHOOSEONE,not specified
5604,8299,1279578,1,Mexico,Male,31-40
5605,8303,4352340,2,Netherlands,,not specified
5606,8304,2423715,8,Australia,,not specified
5607,8309,3291136,6,Netherlands,Couple,31-40
5608,8311,4217853,6,Spain,Female,41+
5609,8312,1641577,3,USA,Male,41+
5610,8313,2581436,5,Belgium,,not specified
