,hostel_id,hostel
3265,3265,Grand Hotel de Nantes
3266,3266,Inaki Uhi
3267,3267,High 5 Hostel
3268,3268,Hostel Star Light
3269,3269,Jrshouse
3270,3270,Hotel Bilbao Jardines
3271,3271,Hotel Balear
3272,3272,Ming Courtyard
3273,3273,Five Reasons Hostel
3274,3274,Hostel Mango
3275,3275,El Granado
3276,3276,Puck Hostel Silom
3277,3277,Balkan Han Hostel
3278,3278,Hostal Los Salares
3279,3279,Aviva Holiday Studios
3280,3280,Hostal Laskar
3281,3281,Punto Urbano
3282,3282,Artbeat Rooms
3283,3283,Shanghai Chi Chen Hostel
3284,3284,Mr. Panda Hostel
3285,3285,Madness Hostel
3286,3286,Hotel Costa Inn
3287,3287,Dina's Place
3288,3288,Art Rijeka
3289,3289,Cloud 9 Hostel
3290,3290,Paraty Beach Hostel
3291,3291,Hotel Yasha
3292,3292,Ecopackers Machupicchu
3293,3293,Hotel Paros
3294,3294,Managua Backpackers Inn
3295,3295,Conde de Lemos Inn
3296,3296,Casa Los Molles
3297,3297,Stay Hostel
3298,3298,City Circus Athens
3299,3299,Hai Au Hotel
3300,3300,Green Elephant
3301,3301,Jungle Party Hostal
3302,3302,The Black Cat
3303,3303,The Red Boat MÃ¤laren
3304,3304,Uppsala Vandrarhem/ Kvarntorget STF/IYHF
3305,3305,Majestic Tourist Hotel
3306,3306,B&B U OTY
3307,3307,Oslo Youth Hostel Haraldsheim
3308,3308,Pauliceia Hostel
3309,3309,Stayokay Amsterdam Stadsdoelen
3310,3310,Locomotive Light Hostel
3311,3311,The Lazy Monkey Hostel
3312,3312,Hostel Rio Playa
3313,3313,Bus Hostel Reykjavik
3314,3314,Lovely Jubbly Villa
3315,3315,RomÃ¢n Holidays Hostel
3316,3316,Sunpath Mongolia
3317,3317,Le Petit Hotel
3318,3318,Crash Palace
3319,3319,Musicology Hostel
3320,3320,Stayokay Amsterdam Zeeburg
3321,3321,Lounge Hostel Skopje
3322,3322,Prishtina Center Hostel
3323,3323,Day 'n' night
3324,3324,Wanderfalls Guesthouse
3325,3325,Rajapruek Samui Resort
3326,3326,The Avenue Samui
3327,3327,AAE Hotel Anaheim at Disneyland
3328,3328,Lantern Guesthouse
3329,3329,Hostel Internacional Mendoza
3330,3330,96 Guesthouse
3331,3331,Trek Global
3332,3332,Friends Hostel & Apartments
3333,3333,Beaches Youth Hostel
3334,3334,International Student Center
3335,3335,Student's Hostel della Ghiara
3336,3336,Walk On The Beach Hostel
3337,3337,HI Ein Gedi
3338,3338,Haus Schoepf
3339,3339,Hotel Accademia
3340,3340,PILOT Design Hostel & Bar
3341,3341,Taupo Urban Retreat
3342,3342,B&B DolceCasa
3343,3343,Fattoria di Cavaglioni
3344,3344,Cristina Rossi Bed and Breakfast
3345,3345,Backpackers Fairytale
3346,3346,Alibi Hostel
3347,3347,Hostel37
3348,3348,Hostel Rosario Inn
3349,3349,Grand Hostel Budapest
3350,3350,Stayokay Maastricht
3351,3351,Wombats City Hostel London
3352,3352,Tabicolle Backpackers
3353,3353,Hotel Alba
3354,3354,Point Break Backpackers
3355,3355,Thapae Gate Lodge
3356,3356,Love Lane Inn
3357,3357,Wheelers Guest House
3358,3358,Residencial  UniÃ£o
3359,3359,Hotel Braganca
3360,3360,Traveler's Inn Seville
3361,3361,Connemara National Park Hostel - Letterfrack Lodge
3362,3362,Sky Palace Hostel
3363,3363,Hostel Stara Polana
3364,3364,MEININGER Berlin Mitte Humboldthaus
3365,3365,Hotel Nizza-Turin
3366,3366,Auberge de Jeunesse de Mons
3367,3367,Desert Nights Hostelling International
3368,3368,Sereia do Mar Hostel Paraty
3369,3369,Chepatagonia Hostel
3370,3370,Residencial Monte Verde
3371,3371,Anjunapalms Guesthouse
3372,3372,Llandudno Hostel
3373,3373,Babushka Doll on Chistye Prudy
3374,3374,Piligrim Hostel
3375,3375,Gorky 6 Hostel
3376,3376,Taganka Hostel
3377,3377,Jaffa Gate Hostel
3378,3378,Hostal La Vera
3379,3379,Duermevela Hostel
3380,3380,Hostal Abastos
3381,3381,Sagrada Familia Rooms
3382,3382,Hostal La Paloma
3383,3383,Perez Montilla
3384,3384,Private Accommodation
3385,3385,Pensao Franca
3386,3386,Be My Guest Hostel
3387,3387,Santiago Backpackers
3388,3388,Casa d'Alagoa
3389,3389,B&B La Dolce Vita
3390,3390,Woodah Hostel
3391,3391,Paris Hotel Cairo
3392,3392,HI Portland - Northwest
3393,3393,Pineapple Guesthouse
3394,3394,Hotel Flipper
3395,3395,Reymel Hotel Cyprus
3396,3396,Hostel Havana
3397,3397,Thai Cozy House
3398,3398,Downtown Belgrade Hostel
3399,3399,Galway City Hostel & Bar
3400,3400,Backpackers Citihostel
3401,3401,HI-Jasper
3402,3402,Hokondo Waikiki Beachside Hostel
3403,3403,Roki&Diva - 1 MINUTE TO MAIN BUS STATION
3404,3404,The Brimar Guest House
3405,3405,Hotel Baron
3406,3406,Sunshine Hostel
3407,3407,Retro Youth Hostel
3408,3408,Koine' Hostel
3409,3409,Flushing YMCA
3410,3410,Black Swan
3411,3411,Hostel Nice Place
3412,3412,Hotel Hippodrome Montmartre
3413,3413,Hotel Pergamino
3414,3414,Crooked House
3415,3415,Hotel Arco Milan
3416,3416,Let's Edinburgh
3417,3417,Yo-Ho-Hostel
3418,3418,Hostel Bureau
3419,3419,Hostel Belgrade Eye
3420,3420,Hotel du Congres
3421,3421,G4 Station
3422,3422,Residencia Blas De Otero
3423,3423,Jiyujin
3424,3424,Guest House Wasabi Nagoya Ekimae
3425,3425,The Stay Sapporo
3426,3426,Bed and Breakfast D'Angelo
3427,3427,CCLY B&B e Hostel Enna
3428,3428,Youthhostel St. Moritz
3429,3429,The Dragonfly Guesthouse
3430,3430,Lumiere Hostel
3431,3431,The House Hostel
3432,3432,Eurohotel
3433,3433,Hotel Berlioz
3434,3434,J-Hoppers Osaka Universal
3435,3435,STF Vandrarhem Stigbergsliden
3436,3436,Hotel Monaco
3437,3437,Fasol Hostel
3438,3438,Blablabla' Faro
3439,3439,Economy Hotel
3440,3440,Pousada Maura
3441,3441,At Home Sukhothai
3442,3442,Bambu Hostel
3443,3443,Hostel Tivoli
3444,3444,Nagoya Travellers Hostel
3445,3445,LSE Rosebery Hall
3446,3446,Parkview Guesthouse
3447,3447,Dansely Hostel
3448,3448,Phuket Backpacker
3449,3449,Gemini Studio
3450,3450,The Central Backpacker's Hostel
3451,3451,Shinjuku City Hotel N.U.T.S TOKYO
3452,3452,Hotel Kazusaya
3453,3453,Hotel Ajax
3454,3454,Miraflores House
3455,3455,Hotel Axotel Perrache
3456,3456,B&B San Giacomo Venezia
3457,3457,HI Copa Hostel
3458,3458,Hostel Amigo
3459,3459,Kaunas Apartments
3460,3460,Railway Square YHA
3461,3461,Agriturismo Castello di Selvole
3462,3462,Lucca in Villa
3463,3463,Cabinas Vista Al Golfo
3464,3464,Kirkwall Youth Hostel
3465,3465,Travelodge Dublin Airport North 'Swords'
3466,3466,Chita Guest Inn
3467,3467,Hostel Paradiso
3468,3468,Hostal El Momento
3469,3469,Youth Hostel Salamanca
3470,3470,X Hostel Bucharest
3471,3471,Pension Hostal Ronda Sol
3472,3472,Hotel Inomaos
3473,3473,AZ Hostel
3474,3474,Cologne downtown hostel
3475,3475,R.K.Hostel
3476,3476,Blue Hostel Krakow
3477,3477,Kamakura Guesthouse
3478,3478,Nikkorisou
3479,3479,SamS VIP Hostel San Gil
3480,3480,La Casa del Barrio
3481,3481,Len Kyoto
3482,3482,Vilanova Park Camping
3483,3483,Hotel Peletier Opera
3484,3484,B&B Santa Sofia
3485,3485,Apartment Presidential Palace
3486,3486,Yosemite Bug Rustic Mountain Resort
3487,3487,Hotel le Faubourg
3488,3488,HI-Onkel.Inn 1886
3489,3489,Kilronan Hostel
3490,3490,Le Camerine di Silvia
3491,3491,Residenza Muropadri
3492,3492,Hostel Central Ilhabela
3493,3493,Soda Hostel
3494,3494,Camera Hostel
3495,3495,University of Bath
3496,3496,Oslo Hostel Central
3497,3497,Samba Green Hostel
3498,3498,Refugio Hostel
3499,3499,Caballo Loco Hostel
3500,3500,The Hipstel
3501,3501,Hostel & Cabanas Ida y Vuelta Camping
3502,3502,Casa Che B&B
3503,3503,Chill Inn Beach Cafe & Hostel
3504,3504,Hoffmanns Hostel
3505,3505,Pension Aussie
3506,3506,Alcatraz Backpacker Hostel
3507,3507,Dome Pearl Hostel
3508,3508,Residenza Cantagalli
3509,3509,Vinayak Guesthouse
3510,3510,Mewargarh Palace
3511,3511,Mystique Moments
3512,3512,Citotel Cesar Nimes
3513,3513,The Mango Tree
3514,3514,City Garden Lodge
3515,3515,Coolangatta YHA
3516,3516,Borneo Gaya Lodge
3517,3517,White Garden Pansion
3518,3518,Globus
3519,3519,Residencial Joao XXI
3520,3520,Manena Hostel
3521,3521,Lausanne Guesthouse & Backpacker
3522,3522,Malvarrosa Home
3523,3523,Gatwick Belmont Guest House
3524,3524,Venus Hotel
3525,3525,Lagan Backpackers
3526,3526,Yourhouse Guesthouse
3527,3527,Unity Hostel
3528,3528,My Friends
3529,3529,Pension Gomerez Gallegos
3530,3530,B&B Cittadella
3531,3531,Patong Backpacker Hostel
3532,3532,The ASH
3533,3533,Rooms and Apartment Cvita
3534,3534,HI - Porto
3535,3535,Venice Treviso Airport Bed
3536,3536,CasaBlues
3537,3537,Guilin Riverside Hostel
3538,3538,Hostal Pochon
3539,3539,Jackaroo Hostel Sydney
3540,3540,Hostal Cervelo
3541,3541,The Hive Hostel
3542,3542,Blue Sky Hostel
3543,3543,Ocean View Hotel
3544,3544,El Viajero Cali Hostel & Salsa School
3545,3545,Kiwi Hostel Montanita
3546,3546,Puriwasi Lima
3547,3547,Bed & Bar Backpackers
3548,3548,Abaquar Hostel
3549,3549,AAE S.F. European Hostel
3550,3550,Hostal villa maruja
3551,3551,Casa EspaÃ±a Hostel
3552,3552,Poliziano inn
3553,3553,Camping Siena Colleverde
3554,3554,Nomads Capital Backpackers
3555,3555,Wings Hostel
3556,3556,Irkutsk City Lodge
3557,3557,Inn Cube 3s
3558,3558,Bermuda Triangle B
3559,3559,Sahabat Guesthouse
3560,3560,Compass del Sur
3561,3561,Casa de Huespedes Dolcevita
3562,3562,Garden View Bed and Breakfast
3563,3563,Cielo Rojo Hostel Oaxaca
3564,3564,Piccolo Hotel Etruria
3565,3565,The Beehive
3566,3566,Minshuku Fugakuso
3567,3567,Casa Yoses Hostel
3568,3568,Aydin Otel Pansiyon
3569,3569,Punto Berro Hostel Pocitos
3570,3570,Tigh-a-Cladach
3571,3571,Cape Town Deco Lodge
3572,3572,Luang Prabang Hotel Â by Villa Merry Lao 3
3573,3573,B&B Delfino Blue
3574,3574,Instant Sleep Backpacker Hostel
3575,3575,B&B Ai Leoni
3576,3576,Season Hostel
3577,3577,The Clarence Park
3578,3578,Siam Journey Guesthouse
3579,3579,Yangshuo Travelling With Hostel
3580,3580,Dazhai Dragon's Den Hostel in Rice Terraces
3581,3581,Pandora after 80s
3582,3582,Hangzhou Fiona's trip Hostel
3583,3583,Pingyao Harmony Backpacker Guesthouse
3584,3584,Hostel 2962-Garmisch
3585,3585,A&O Nuernberg Hauptbahnhof
3586,3586,Penpark Place
3587,3587,Huttonlodge
3588,3588,Hostel New Ipanema
3589,3589,City Pension Storch Im Stavenhof
3590,3590,Aline Hotel
3591,3591,Zebra Crossing
3592,3592,B&B Valentina
3593,3593,1322 Backpackers International
3594,3594,Happy Taipei
3595,3595,Hostel HARUYA Aqua
3596,3596,Hotel Innova
3597,3597,Da Rifi Hostel
3598,3598,Guestroom Aquarius
3599,3599,iVAN Hostel
3600,3600,Maria Grazia B&B
3601,3601,Pura Vida Hostel
3602,3602,Pension Motu Iti
3603,3603,Rio Guesthouse
3604,3604,Hostel Przy Targu Rybnym
3605,3605,Red Inn Heritage
3606,3606,Alba Hostel Glasgow
3607,3607,Inverness Youth Hostel
3608,3608,STF/IYHF Skeppsholmen
3609,3609,Brodies Hostels
3610,3610,Mosebacke Hostel
3611,3611,Budapest Royal Apartment
3612,3612,Hotel Plus
3613,3613,Hotel Leblon
3614,3614,Base Wellington
3615,3615,Residencial Costa Do Sol
3616,3616,Hostel el corazon
3617,3617,12:12 Hostels
3618,3618,Kokopelli Hostel Cusco
3619,3619,Street Garden Hostel
3620,3620,Hostel Oasis Granada
3621,3621,Stadtalm Naturfreundehaus
3622,3622,HI De Blauwput Leuven
3623,3623,Peanuts Hostel
3624,3624,Puma Backpackers Hostel
3625,3625,HI-Banff Alpine Centre
3626,3626,Sole e Luna
3627,3627,Bed & Breakfast La Martellina
3628,3628,Hostal Cruz Sol
3629,3629,Pension 15
3630,3630,Riad Taghazoute
3631,3631,The White Box House
3632,3632,Hathway House
3633,3633,Chanteclair
3634,3634,Samesun Banff
3635,3635,Mamba Rwanda Youth Hostel
3636,3636,Macondo Hostel
3637,3637,Geo Hostel
3638,3638,La Masia Summer Hostel
3639,3639,Bothy Backpaker Hostel
3640,3640,Njoy! Travellers Resort
3641,3641,Pension Loinaz
3642,3642,Eri Hotel
3643,3643,The Little Havana Party Hostel
3644,3644,Hotel Puerta De Las Granadas
3645,3645,"Yamatoya Honten, Namba Dotombori"
3646,3646,Haus Ashling
3647,3647,Khaosan Immjai
3648,3648,Ko Tao Dive Dorm
3649,3649,FAB Hostel Bangkok
3650,3650,Dozy House
3651,3651,Paganakan Dii Tropical Retreat
3652,3652,D'Villa Rina Ria Lodge
3653,3653,Chengdu Flipflop Backpacker Lounge Hostel
3654,3654,Galina's Hostel
3655,3655,JK House in Seoul
3656,3656,Kashgar Old Town Youth Hostel
3657,3657,RentRooms Thessaloniki
3658,3658,Montenegro Hostel Budva
3659,3659,Far Out Camping
3660,3660,Napoli Centrale Hotel
3661,3661,Hostel Way2go
3662,3662,Biergarten Hostel
3663,3663,Casa Bombo
3664,3664,Globetrotters International
3665,3665,Design Hostel Goli&Bosi
3666,3666,North Lodge Backpackers/Perth City Appartments
3667,3667,Cape Byron YHA
3668,3668,Nomads Airlie Beach
3669,3669,Absolute Backpackers
3670,3670,Choice Backpackers
3671,3671,The Ritz Budget Accommodation
3672,3672,Hotel Turist
3673,3673,Hootananny Hostel
3674,3674,Villa Micika
3675,3675,Pension Goiko
3676,3676,Lost & Found Hostel
3677,3677,Dream Home Hostel and Swimming Pool
3678,3678,Central Backpackers Hostel - Old Quarter
3679,3679,Dalat Backpackers Hostel
3680,3680,Pousada Paloma
3681,3681,Backpackers HQ
3682,3682,Minshuku Narusawa Lodge
3683,3683,Hotel/Hostel Inn Tourist
3684,3684,Elephant Backpacker Sydney
3685,3685,YHA Oxford
3686,3686,HI Eastham
3687,3687,La Lechuza Hostel Rosario
3688,3688,PensiÃ³n Miguel
3689,3689,The Parador
3690,3690,Rio Maravilha Hostel
3691,3691,Universal Traveller's Lodge Hostel
3692,3692,Pensione Giamaica
3693,3693,Celtic Lodge Guesthouse â Restaurant & Bar
3694,3694,Africa's Zoo Lodge Backpackers
3695,3695,Trinity College Dublin
3696,3696,The Point Cusco
3697,3697,The Guesthouse - Backpack Oz
3698,3698,Sydney Backpackers
3699,3699,Hollywood Home Hostel
3700,3700,Curzon House Hotel
3701,3701,Asylum Sydney
3702,3702,ArkaBarka Floating Hostel
3703,3703,La Terraza
3704,3704,New Arapey Hotel
3705,3705,St Enoch Hotel
3706,3706,Apartments Irena Dubrovnik
3707,3707,Hotel Citin Langkawi
3708,3708,Airlie Waterfront Backpackers
3709,3709,Hotel Yllen Eiffel***
3710,3710,Torquay Backpackers Hostel
3711,3711,Bich Duyen Hotel
3712,3712,Nouvel Hotel Eiffel
3713,3713,Adlerhof
3714,3714,Halifax Backpackers
3715,3715,Baikaler Hostel
3716,3716,The Lily Pad
3717,3717,Cat Huy Hotel
3718,3718,El Misti Rooms
3719,3719,Gardenfield House
3720,3720,Chada House
3721,3721,Funky Monkey Hostel
3722,3722,Nirwa Ubud Homestay
3723,3723,Hostel Histria
3724,3724,La Guaca Hostel
3725,3725,Hostal 7 Soles
3726,3726,Hostel 3B
3727,3727,Demani Lodge
3728,3728,Cong Hostel (Hostelling International)
3729,3729,Uenuku lodge
3730,3730,HI-Edmonton
3731,3731,Silver Fern Lodge
3732,3732,A Casa di Amici
3733,3733,Orange Village Hostel
3734,3734,Casa Diagonal
3735,3735,Oban Youth Hostel
3736,3736,Maleku Hostel
3737,3737,Iva Apartments
3738,3738,Baan Dinso 2
3739,3739,Yangtze River International Youth Hostel
3740,3740,Paris Namdemun Guesthouse
3741,3741,Han Tang House
3742,3742,Clink261
3743,3743,Safestay London Elephant & Castle
3744,3744,Lazin Hostel
3745,3745,Antalya Dantel Pension
3746,3746,Aquario Pousada - Hostel
3747,3747,Ginkgo Hostel
3748,3748,Hostal Sol
3749,3749,Hotel Turissa
3750,3750,Residencial Funchal
3751,3751,Angelica's Backpacker's Hostel
3752,3752,Hotel Blyss
3753,3753,The Monk's Bunk
3754,3754,Chocolate
3755,3755,Omnomnom Hostel
3756,3756,Zokol Hostel
3757,3757,Kazy International Youth Hostel Harbin
3758,3758,Mama Naxi`s Guesthouse
3759,3759,The Cosy Garden
3760,3760,JLC Hostel
3761,3761,Holo Family House
3762,3762,Assemble! Backpackers
3763,3763,Bayhouse Hostel Penghu
3764,3764,XiaMen International Youth Hostel
3765,3765,Journey House
3766,3766,Easy Go Hostel
3767,3767,de Talak Hostel
3768,3768,Saigon Backpackers Hostel @ Bui Vien
3769,3769,Pension Stadthalle
3770,3770,Centro Turistico CittÃ¡ di Bologna
3771,3771,Garden District House
3772,3772,Hostel Diana Park
3773,3773,House of Colors Backpackers Hostel
3774,3774,Hostel Sphinx
3775,3775,Hotel Argo
3776,3776,Rainbow Apartments 1
3777,3777,Tanguera Hostel
3778,3778,Ryokan Meiryu
3779,3779,Generator Venice
3780,3780,Hotel Alabarda
3781,3781,Bulovic Guesthouse
3782,3782,Makako Chill Out Hostel
3783,3783,Purple Monkey Hostel
3784,3784,Hanoi Kangaroo Hostel
3785,3785,Jasmine Family Hostel
3786,3786,Vila Gorenka
3787,3787,Russell Scott Hostels
3788,3788,La Casa de Victor
3789,3789,Salles Hotel Aeroport de Girona
3790,3790,HI Paudimar Falls
3791,3791,Calluna
3792,3792,Dun Chaoin Hostel (Hostelling International)
3793,3793,Sundowner Breakwall Tourist Park
3794,3794,Harlem YMCA
3795,3795,Corran House
3796,3796,London Town Hotel
3797,3797,Travel Hostel
3798,3798,Youthhostel Montreux
3799,3799,N joy Taichung
3800,3800,Wow Tainan International Hostel
3801,3801,Port Macquarie Backpackers
3802,3802,Byron Beach Resort
3803,3803,YHA National Park Backpackers & Climbing Wall
3804,3804,First Hostel
3805,3805,HI Europa Brugge
3806,3806,Jucy Snooze
3807,3807,Hotel Bonaparte
3808,3808,Doolin Hostel
3809,3809,Fernloft KL @ Chinatown
3810,3810,Youth-Hostel Cologne-Riehl - City Hostel
3811,3811,Hotel Villa
3812,3812,Green Hostels
3813,3813,Hostel Miles
3814,3814,Apartments & rooms Stella
3815,3815,Florenc  41
3816,3816,Ocean Breeze Inn
3817,3817,Split hostel Fiesta Siesta
3818,3818,Chez Godo
3819,3819,Hostal Hermano Pedro
3820,3820,Hotel Casa Mia
3821,3821,Hostal de San Pedro
3822,3822,Hostel Casa Taxco
3823,3823,Pop' Hostel
3824,3824,Azabache Hostel
3825,3825,Pirwa Hostal Backpackers Lima
3826,3826,Reggae Penang Love Lane Hostel
3827,3827,Thanh Guesthouse
3828,3828,Princesa Maria
3829,3829,Welcome Cusco Hostel
3830,3830,Achmelvich Beach Youth Hostel
3831,3831,"Hostelling International - Nordegg, Shunda Creek"
3832,3832,Airy Resort Suvarnabhumi Airport
3833,3833,Villa Klaic
3834,3834,Doma Hostel
3835,3835,Airesbuenos Hostel & Permaculture
3836,3836,Nid's Bungalows
3837,3837,The Point Lima
3838,3838,Hostel Hospedarte Chapultepec
3839,3839,The Friendly Hostel
3840,3840,Hospedaje Dodero
3841,3841,Arthy's Guesthouse
3842,3842,Adria
3843,3843,New Backpackers
3844,3844,Blue Hostel
3845,3845,MudanHouse
3846,3846,Hualien 11
3847,3847,Wind Jacket Lodge
3848,3848,Hostal Lisdos
3849,3849,Hotel San Samuele
3850,3850,Rembrandt Park House
3851,3851,Golden Sun Hotel
3852,3852,Inn Cube
3853,3853,Dustin Guest House
3854,3854,CVJM/YMCA Muenchen
3855,3855,Dreamkapture Hostel
3856,3856,Backpackers on Castle
3857,3857,Gecko Backpackers & campsite
3858,3858,B&B Lotus Flower
3859,3859,Damhotel
3860,3860,AGH Lodge Melaka
3861,3861,Bodega Hostel Hanoi
3862,3862,Lub Sbuy Guest House
3863,3863,Almaran BB Trapani Port
3864,3864,Warung Coco Hostel
3865,3865,Albergue Inturjoven Almeria
3866,3866,Downtown River Hostel
3867,3867,Polaroid Siesta Hostel
3868,3868,Feel Hostels Soho Malaga
3869,3869,Glenade Guest House
3870,3870,Quality Hostel K's House Takayama
3871,3871,Haus Sparkuhl Hotel Garni
3872,3872,La Casa de Teresa
3873,3873,Ostinatto Hostel
3874,3874,Relais Centro Storico b&b
3875,3875,B&B La Rucchetta
3876,3876,Hotel Cityexpress Covadonga
3877,3877,YHA Colonial village & Camping & Tours
3878,3878,Byron Bay YHA
3879,3879,Tropic Days Backpackers
3880,3880,Alice Springs YHA
3881,3881,Adelaide Central YHA
3882,3882,Reggae Mansion Kuala Lumpur
3883,3883,Hotel Vignola
3884,3884,Locanda Ca' Le Vele
3885,3885,Casale Nunziatina
3886,3886,Bun Kao Guest House
3887,3887,Burg Hostel
3888,3888,T.A.P. Gold Crest Hotel
3889,3889,Jasmine Guest House
3890,3890,Hotel Bristol Zurich
3891,3891,Bara Guest House
3892,3892,Hotel RÃ¶ssli Interlaken
3893,3893,Ostello della Gioventu' di Parma
3894,3894,Brook Lane Hostel Regensburg
3895,3895,Adore Plaza
3896,3896,B&B Carmen
3897,3897,Harbin Russia International Youth Hostel
3898,3898,Guesthouse Chlumova
3899,3899,K&K Centre
3900,3900,Nikolina rooms
3901,3901,Ducks and Drakes
3902,3902,Hostal Magnolio
3903,3903,Backpackers Florence Central
3904,3904,La Albahaca Hostel
3905,3905,Hotel Buschhausen
3906,3906,"B&B in Venice, Flat Ca'Corte"
3907,3907,TIU Kreschatik
3908,3908,Jammin Hostel Rimini
3909,3909,Backpack Guesthouse / Shantee House
3910,3910,Pensao do Norte
3911,3911,Riad Zahraa
3912,3912,Villa Merry No 1 at the Khan River
3913,3913,Thaksin Grand Home
3914,3914,Residencial Zarco
3915,3915,Blue Galah Backpackers Hostel
3916,3916,Botanic Villa Bed & Breakfast
3917,3917,Lidwala Backpacker Lodge
3918,3918,Hotel Cortina
3919,3919,Patanuk Lake & Bar
3920,3920,Lovett's Hostel
3921,3921,Ballyeamon Barn Tourist Hostel
3922,3922,Hostel Split Mediterranean  House
3923,3923,Mi Casa Hostel
3924,3924,Oviedo
3925,3925,Sunhouse Backpackers
3926,3926,Hostel Caracol
3927,3927,Elena Borgen
3928,3928,Hotel Don Moises
3929,3929,Secret Garden Tulum
3930,3930,"Yucatan Mayan Retreat, Ecohotel & Camping"
3931,3931,Retox Party Hostel
3932,3932,Tangier Melting Pot Hostel
3933,3933,Hotel San Maurizio
3934,3934,Hotel Nizza
3935,3935,Leanback Hostel
3936,3936,Hotel Carlos V
3937,3937,Hotel Val de Loire
3938,3938,Ritchie's Hostel
3939,3939,Turfnsurf lodge Bundoran
3940,3940,O' Shea's Bed and Breakfast
3941,3941,Youth Shack
3942,3942,Agoo Hostel
3943,3943,Hotel & Hostal Berakah Copan
3944,3944,Casa Tikal
3945,3945,Family Cozy Bed and Breakfast
3946,3946,Stumble Inn Backpackers Lodge
3947,3947,AWA Festa Brava
3948,3948,International Youth Hostel Lijiang
3949,3949,Fashion Home 26
3950,3950,Hotel Meridiana
3951,3951,Poramba Hostel
3952,3952,Nola Jazz House
3953,3953,S. Pedro Lisbon Hotel
3954,3954,The Dublin Central Hostel
3955,3955,Rachel Hotel
3956,3956,Newquay International Backpackers
3957,3957,Hotel 31
3958,3958,Il Gattopardo Relais
3959,3959,Six Degrees
3960,3960,Bilbao Central Hostel
3961,3961,Rock Hostel Km0
3962,3962,Alaska Hostel
3963,3963,Casaclub Hostel
3964,3964,Bacoo Hostel
3965,3965,Hotel Utama
3966,3966,Pisko & Soul
3967,3967,Hostal La Terraza Pisco
3968,3968,Hotel Guelfa
3969,3969,Afei Surf Hostel
3970,3970,Bike Tainan Hostel
3971,3971,Dar Kenza
3972,3972,Cheers Downtown
3973,3973,Hostel pod Voglom
3974,3974,La Casa de Dante
3975,3975,Glendine House
3976,3976,Corrigeen Bed & Breakfast
3977,3977,Maverick City Lodge
3978,3978,The Victorian House
3979,3979,Rotorua Central Backpackers
3980,3980,YHA Lake Tekapo
3981,3981,Glenferrie Lodge
3982,3982,Backpack City and Surf
3983,3983,Apple Hostel Italy
3984,3984,Killarney Sugan Hostel
3985,3985,Guest House Renjishi Kabuki
3986,3986,Pension Roma
3987,3987,Hotel Adelchi
3988,3988,The Sleeping Indian Guesthouse
3989,3989,Youthhostel Luzern
3990,3990,B&B Inn
3991,3991,Blue Trailz Hostel & Surf Camp
3992,3992,Sir Cedrics Southern Laughter Backpackers
3993,3993,Nomad Buzios Seashore Hostel
3994,3994,Cityherberge
3995,3995,Homeros Pension
3996,3996,Roscoe House by Urban Chic
3997,3997,Jericoacoara Hostel - TIROL
3998,3998,Hostal Luz de Luna Nuyoo
3999,3999,La Iguana Perdida
4000,4000,Al Vucciria Hostel
4001,4001,Arty Paris Hostel -Paris Expo Porte de Versailles
4002,4002,4 Eyes Backpackers Youth Hostel
4003,4003,Templeside Deluxe Hutong House
4004,4004,Freya
4005,4005,Flying Dog Hostel Lima
4006,4006,Pocitos Hostel
4007,4007,Kandy Down Town Hostel
4008,4008,Colombo Lavinia Beach Hostel
4009,4009,Anjali Homestay
4010,4010,New Dondegerman Hostel
4011,4011,Hotel Basilea Dipendenza
4012,4012,Lavender Lodge Kota Kinabalu
4013,4013,Eco Pampa Hostel
4014,4014,Primaluna Beach Hostel
4015,4015,Casa Pedro Romero
4016,4016,B&B Appiani36
4017,4017,Porto Lounge Hostel
4018,4018,Hanoi Old Quarter Hostel
4019,4019,Kings Park Hotel
4020,4020,Sleepy Kiwi
4021,4021,Marco Polo Top Hostel
4022,4022,Pension Montorena
4023,4023,Smart Stay Frankfurt Station
4024,4024,Airport Skyway Lodge
4025,4025,Hostel Absteige
4026,4026,Le Papillon
4027,4027,Tangoinn Hostel Downtown
4028,4028,Hostel Sao Jorge
4029,4029,Al Piccolo Hotel
4030,4030,Hotel Montevecchio
4031,4031,Happy Buddha Boutique Hostel
4032,4032,Quality Hostel K's House Tokyo Oasis
4033,4033,Hotel Carmencita
4034,4034,B&B Bella Trapani
4035,4035,Hotel Vaishnavi
4036,4036,Hostel Dubrovnik Center
4037,4037,Kiri's House
4038,4038,Hostel Manaus
4039,4039,Smart Stay Berlin City
4040,4040,AmicitiA (former Friesland)
4041,4041,Fortaleza Guest House
4042,4042,Hostel Jacob
4043,4043,X Hostel Alicante
4044,4044,Singer109 - Backpacker Apartment Hostel
4045,4045,Lotte - The Backpackers
4046,4046,Oztel
4047,4047,Echoland Bed and Breakfast Canggu Bali
4048,4048,Ravnice Youth Hostel
4049,4049,Hotell Dialog
4050,4050,D Hostel Bangkok
4051,4051,Budget Hostel
4052,4052,B&B Miseria e NobiltÃ¡
4053,4053,Bit Center Hotel
4054,4054,Vientiane Backpackers Hostel
4055,4055,Hostel Skippy
4056,4056,Hotel Mevlana
4057,4057,Room Zanetic
4058,4058,HI PraÃ§a da Ãrvore
4059,4059,RK/Buckner hostel
4060,4060,Hop Inn
