,user_id,score,Rt1,Rt2,Rt3,Rt4,Rt5,Rt6,Rt7,Rt8,Rt9,Rt10,num_hostels,num_revs,country_id,group_id,age_id
8594,9232481,9.0,0.112130710738,0.277246633818,0.0,0.0618232982229,0.0618843392255,0.0656649151368,0.0275083056802,0.0,0.0525401291892,0.315576666268,2,3,7,0,0
8595,9232503,6.7,0.327131873645,0.0157807054116,0.445581522051,0.0,0.0213271845334,0.056648210197,0.0370794285759,0.0213363588702,0.0599418283804,0.0,2,2,7,1,3
8596,9233558,8.55,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2,3,14,1,1
8597,9233824,9.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,1,28,0,0
8598,9234691,7.4,0.0,0.0,0.0,0.0,0.0,0.0666167021755,0.0,0.0356388744381,0.0,0.875163731235,1,1,7,2,3
8599,9235296,10.0,0.105987166541,0.0100000593725,0.010000058426,0.0100000622903,0.608608213138,0.215404206647,0.0100000572337,0.0100000590787,0.0100000576828,0.0100000595904,1,1,7,2,1
8600,9235695,9.0,0.05,0.076925006878,0.05,0.05,0.05,0.05,0.0640994206885,0.474369483989,0.064100906587,0.0640948532753,2,2,14,0,0
8601,9236217,8.8,0.0849739833783,0.0850018883647,0.084994179615,0.0666666666667,0.0666666666667,0.101617382969,0.0666666666667,0.0666666666667,0.301745898911,0.0666666666667,3,5,7,1,3
8602,9236840,8.7,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,1,63,0,0
8603,9236850,9.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,1,30,0,0
8604,9237473,10.0,0.0569101153499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.922576634697,0.0,1,1,15,0,0
8605,9238330,9.23333333333,0.244444450595,0.0222222288411,0.0222222287354,0.244444386097,0.0222222287256,0.0222222288028,0.0222222286025,0.290124850424,0.0636372422853,0.0369045889862,3,4,7,1,3
8606,9238617,8.5,0.0,0.0406371595711,0.0,0.0792736786746,0.0161710207573,0.0623210318643,0.117777460217,0.652667669774,0.0,0.0,2,2,40,2,3
8607,9238692,7.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,2,21,4,3
8608,9239132,7.85,0.018333333512,0.0183348812423,0.0183333335179,0.0183333335298,0.351632308757,0.201763255789,0.318266202519,0.0183333335196,0.0183366840918,0.0183333335219,2,2,15,0,0
